business_id,max_day,max_hour
yPJFfglhMHAKciUpjTmgBg,5,12
yv9gVqydta-y8NHQQ3XPRw,5,19
chF0P_B8pTAy_4xvLTUZ_w,1,10
EpTZZe0_f1WCllsLKp_ntw,0,12
JMZfcwARQ68n7GGsqmtdaA,2,12
GA6-xbZ-uemHe4fbN2GQXQ,4,15
6SrnBN_TNk39Ahzfxs3XvA,6,11
nZ5li6yoc8BlqHNByaJ56g,5,17
bg-sBHAHkZCpgVzEb4dJZg,0,16
eqdEOyNbEvl-Gne_w3_0jw,4,11
ixxKknYQAGGpCE1LhmFg3A,1,11
OZVeSQKzdM0AkJ7cGDgCPA,0,11
1QxI2IP3XfndDAY8nyZVPg,5,14
sH17KGxbMVrlr66n92Qh8g,6,1
O_ZNZDr6c5CsK6GgsKdDeQ,5,12
DVSNgV1DQjKteuKWLCiOEQ,5,19
hRkd5-YXmdxH1Twn-FfWPQ,3,16
auX4F4LPbyPklwEp5YQ79A,0,18
onto4zpPMd1fIfNLxzZcZA,5,12
ApN_f85W091Ufxq4_qYUzw,4,12
OlfNWgSITIBffeLC5KWidA,2,12
jF3BJ0ug2eZqIytkXwyNHg,6,7
BAKRDK_sZk-B06jKWz9hVg,5,8
-_0Dx-cEvnQ0w2mauUpyXA,3,14
5ambRqdTJt9vGwFzVI9HBw,5,7
o4v2m2kwWRVvrwYFjYcKaw,1,10
KH8BMOHWAwBXCngmHxOXOQ,2,11
gtQ1D8Fjl47Tn4X-QxVEFA,2,15
sbsFamEj5wDxNAjUKrMcSw,5,11
-E6XYf1ce1NCtV3QQI-3xA,4,14
mvGW6YW6LNULvdASs8IUCQ,5,16
pfE84VdyCrQ-LsdAli_g8Q,2,10
Z3099QD8LfhWrZbaq8Cjrw,0,12
VrqEeynr7KqucvEjpz8w_g,5,17
pbVL3t783OyO701yK5W08g,0,11
ej65W-XSc1PL_i1ssBJe2A,4,19
6Tfcr1Hp9eGYFcIpSsCVow,3,11
eDkEUMZdedOOLdZhrIdF1A,1,10
BjznUPL2h5-vOkPHsnF40w,6,12
TQNDCD50mkXwySB_qXmrXA,5,13
cQZcWeIDKEF-7nWU3gJMUw,1,12
u3HMalNH-xBgZUXjnH3O6Q,3,13
nmKZ2H6aWwoFvaH3HMD-Cg,5,14
cBpJIOrVXotDI0XAZH_k0g,5,18
U6uJaYZZ59CSn92R_pJCUQ,5,8
St3jS0PnF1lulH1ggA4Jgw,5,8
FFCkoA_L3cqYXtHtLyvxwA,4,12
24qSrF_XOrvaHDBy-gLIQg,4,18
fZELqByT0VHrQHwYm-F0qA,1,12
XI3TrOM5caqz0-vcyXXLeA,0,18
250I2C80JTgVwE23IPylHQ,0,21
KwoHV8oqC_aFHoZpbOM9XA,1,18
9UQItWQOtjUcD3qiFF_HZg,5,14
ky3kuTeqTUOU4CsZ_2_LzQ,5,18
9quEu_e1r36ck3I-TuyFMQ,1,10
D2Df5ViPfUCcKWsfCzSWCw,5,17
ATnqWRvN4OUK97M_68Ipxw,5,10
LeTMz4hrsdHhiS-vNBj82A,5,12
Yb6Sy5Vc5YO07lrkhcwnpg,5,15
PBcsBfduHaCBVLsgVvAkJQ,5,10
XekwNTzvzRFHIqMCs1Uznw,2,4
pdxyZdnwltQXcu-kD5rpXQ,5,16
YxIBMBPPvlhfNNIp7l4K5w,0,17
IbdVICfOPX2iXwsIfza2jg,0,12
ti1OV-AJTYaiVxMlaRjqwQ,5,18
fiakOloknJZNUDD-yly-Ew,0,14
ttLtsY1S2Angj6hvEdzwDQ,5,21
BCsYkzqxGY_xmi5q_ayFDw,2,18
sry6XEVOqIDLoJRaXAMKjA,0,12
-8wyZkzfBmCFkMwCGcR4PQ,0,12
U4IipLI4RsuBLmxTFEV2MQ,4,18
X-L8U0Kjsb6ey4gNf6fyLQ,2,12
vYvT8J9uEh4Fqt7f9ILKlA,4,0
QAe9UHKsxPdXQovBpaznMQ,3,13
6xbzPLkyRX1fmfKp6RE8XA,5,18
_qwRTOB9oJRSQRN1lv59yg,0,10
i213sY5rhkfCO8cD-FPr1A,5,18
4T6o8B6shDYGNAGQuGSTcQ,6,16
xNsJM5B7gFoJRm6VNcMxkQ,2,15
R7YlKfLpoFDAJQB9hBcQJA,4,12
16olLTJnCA0Q3B_oft0RvQ,5,19
Pt667RuH8g5tue8KcCShtQ,3,19
uJyLh7J5J4_w5OUUYBmx2w,1,11
8z2DkKf_FrPVNtt_5w4QsQ,0,10
OjqiF-rHW6J1MkQCkCmfGg,0,12
6dLihxk39LdNnTC4JMbA0A,5,18
utgdjsDYZ8boRpbUfJDRYg,0,18
QL3vFMAsEHqfi1KGH-4igg,5,16
oc9IJ7lhXKuXVK9JJBnohA,1,12
QCosRCJ1owLMgaHnXOMqQQ,6,15
lD5Xn79OBBuDf0zyv_3cWw,5,11
djYFLq4Bkqpkd14-0IJfug,6,20
QJ4iodv1xkUYBSZ9y1MWVg,0,12
fv2WqPvS4YfxCm6YWqrvLg,1,11
gA5CuBxF-0CnOpGnryWJdQ,4,10
daRU7H7lpbJ2xe3AO-21Aw,5,19
4J-zAaVif1-R-xCJ-2N7Aw,3,13
MU3i2uEyUBntebU6pEyMbw,4,15
J2Ba_GWP8UBZqfjTZfYgog,4,11
J2osMAKvq8w0NIZoGkorxw,6,12
KBmPkWI3qbj-AHkU1Js1gQ,5,12
V8QcGP4kzrpyX0KQFPabWw,2,16
uPGeM_erzusd2oRc6rZvyg,5,12
PQ-6WWl4A0VkZzhRCEacVA,0,11
VQfqbRNkykoEo7Rj-D9M_Q,4,18
6C1DwUXOEdUN57rw3_UM3Q,3,14
uD8VCvvLhJeAFA9kTX2yKg,6,11
K8uEjjG15w9k_ZxpQrr4WQ,6,21
8oxnPoOS5wQzhl5LLOm7ow,0,17
T-AAN0CizEBOTtHinTuvrQ,2,8
qyNtVViurIcChc35mfYIEw,1,12
IBAfZdSO3iD2pkf3EsakCg,2,13
S2pW9v2BOszKIec7qzQ_rQ,5,11
VvT6F2kFyxgtlrTHXmvB_g,6,14
MmafQlWPPu0qbA7_1ayHNg,4,13
W34RE9avBNLfkmiiZwPKiA,6,17
lQpdn4RvgG9vT5CHv3qj9w,5,18
KT0VXcl8J7Jes9xheZTqbw,4,11
V6_sVDynh9Q0rSfbPYrqjQ,6,13
nH-M4tv-GF5-aTWJM3iqHg,4,10
gFJtzwGmDTABRwL2F8GsSw,4,19
sCQ6qgzt4RnRnYXDgq50Uw,5,11
qBc36uFI7orWS8NpYZCv_w,4,17
xKXahNKbBUZtOPWibwq94w,3,18
H010pkpCls0M-mjIzSCVlQ,5,10
FAWbt3k1ssXwnI17wnookQ,4,16
V23hvRIXCoCq3CNhgTweTQ,1,1
zofs5Ig8kgvtFyp3ySoSBA,5,14
-ux2HqhfQqldjxSt8vdSwQ,4,19
s3D7EEo1Or4SsxRRjURJwg,5,21
6OxeXz4WxInSy6kDHSLjOQ,2,13
6_nvD0eUrr6oN8djmJtaQQ,6,15
mEemHArsaQVjzMXItfm6yg,6,12
74NT13vpDleoNrkxQdEpsQ,3,17
4UfCIHab-8XpLIpWohu9Bg,1,12
n4mfUCDXHsg0GH50HzJpug,0,17
LtJszEtHhXMZR0y6lbdswA,5,11
jsblnIZnHUQGufwVb_yX6g,5,18
3Z82mg5JLd7_aW9kGvW_Pg,1,11
dlBKl_UBkiAol4KgCUG5uw,4,10
9UrMG4cn2nfIQsJlH8e2PQ,3,11
S_alk7APuIOoFEyUtDyBpA,4,20
xYJcJxwmuhCtMr4WMz0-QA,2,11
3zPSw-mu1yhbPIpvV0ALiQ,3,21
rZrqA3BJx7bxYMSybosU6g,1,9
srJKW8K5GPCz_4lVv4MeEA,6,7
mpdl2_v3MDJVzTaxvlEGTA,5,20
iREJWfv8vLr6fBrGyg0IOg,5,12
EK33y6Bxv4-nU5PGC2kHYQ,2,16
CDY7AE5HWBy0TJXCakqLBQ,0,11
0wcIW43ZFTeVFmRMvylZxQ,6,20
TGb6D6zmx1KP4aDDH5Aihw,5,7
KNIFSqzQADOZWDO_7T-KzA,3,20
BO_TJFFJyXu8i2rW83hG3g,5,18
KFg2T3nHlzjMByX4y_V8LA,5,15
od49_DFUJY9louGx80My-A,6,11
JxVGJ9Nly2FFIs_WpJvkug,4,12
Vvh2Hd4SsZjEEfKLNKAEWw,0,11
qugpY0TRuenI5fMFdegMUQ,3,8
S0xheIUam7rYNUI8KiWq3A,4,11
CYMG5AsrhkhUPro2c6NSUA,6,18
DlCtdbceo4YNSI53cCL2lg,4,17
uI4YqMarUpchI4I3ZWgOGA,5,19
7Fk9LIRvalyMkeHNea3u2g,3,11
YNHPzgdHVpAsvHcvCBQzow,5,15
liyAhk8vzzgXyTHuF0qhxQ,3,12
uVbt9dOe6qJgBBI4_XsXRA,1,18
C1XMrbmuH4HWzdnmN6vANw,0,11
9i8cBclfNEerRhX4xdbQlQ,4,12
3GpihkrWZOmu1a5k1EfA6g,4,17
9tSHBEoAhKu-tkU8n6SKjA,4,18
8HheTzFpxkOlfFxJy-sIMw,5,18
gi0bK6z2CC-hXgO5MKrnPg,5,10
lhRUPA28pRIN1MnllN-o9g,5,12
_1QQZuf4zZOyFCvXc0o6Vg,5,17
JAtDIUwNKHxd_69efNgP6g,2,11
ihkTtwiy0DYxWF5gv3ACYQ,4,11
_ufhmY-588fNlV5ers3UQQ,5,12
E_8a66uqjHXsvb4tdGnkXA,1,7
4oBF6f3NiCYF5VYd8WaELw,4,13
IGrp61aiyR-PtL581brrcg,4,19
Tn2AwkyK9T-N7D9lZFAVpw,5,17
NCbHGtOP5yJBJsPPaE3X5g,4,11
fr_wn6YvyO3bJ5U4utetBw,2,16
nZBAnK1rOmV7bLVVDPJs0A,5,18
joGwyiWdJ92nx602vQ6fKw,2,13
PsM_lRYZGvg1-e9fzecWPw,2,15
zR5m_IZ_ynrM5SRHmUQN_A,0,13
H9f1XLHaa7QgzU3tTskz6w,1,17
flXeuQuK6jGRDzCDWbhTPg,5,11
M99oA5-pXyqQCAPgiPMuxA,3,18
RqbSeoeqXTwts5pfhw7nJg,5,23
8W-8fwuJE-5bo5qi1NxtDg,4,12
EJzoRTV3IUSxpnxRAzngDw,6,19
ydnc0p_oPL80BBKJNZGw_Q,3,20
RRGRruNX4o6689EB48z3-A,4,17
FoTtH1Uo9n05akS4dkxNkg,5,17
eHN6eErehDXorUfE_u_rzA,6,16
diW9KhKuhBCblBdnAkUkpQ,1,19
BQZXVris6SgxAvwuxw1ASw,5,15
Hgbxen9iKGL4AH6kKgC8YQ,4,7
W6624iddi14DsGokORyzcA,0,20
LZ4h8s3_K2gjbKxi38SarQ,0,12
JXuWboUDgxZB9AYYz7_0Mg,1,14
-4QayefhaPXm6wPp-Zpb0A,1,11
4-qDkltBuJ_Lbj3nyxvUlQ,5,19
msgU-Gg86dOOAc60YxBI2A,5,18
XLlhZbCtwBZHoPZVStNuCQ,5,21
hz1XDvLXsNBsIyR--kKIJQ,5,13
JJDaF4yFPLgQ3u678qyL2w,3,10
NM2j6Y5NEyAseOi2sKzwGg,3,10
WwFsYHahQIMzuilmOAfR8g,6,11
WTxfdir4ZTJLA6aq6N6HzA,6,17
1PaH4t64MN_MFAaM53ra6A,1,0
_9h-jH3YOkAU9-2A-dy6YQ,4,18
oQ5jjVF-LtRnGNC5SGZQ9g,6,14
EKVrH21lOIRrXdLf-Dt5RQ,4,13
tBCSOhk6VU5YIn8Rpjpe-A,0,11
Yg__fykqkqsGaPnX5x9bBQ,6,12
vJ_mfmsWhFJBVNztbk003g,1,12
xCs3AU9QP7j_1Zx5UHmGRw,4,14
-HSVYFf0h868QQnLMHZWNw,2,13
Xy2ZggzKRL1iAgfpLim2jA,1,12
DQlVVaGbMxf3Ed6rp8A3kA,6,21
_-9pMxBWtG_x8l4rHWBasg,4,18
5fWOxo5CxpHoaCJD97QE4g,5,9
rluuxDPHiP9Z4qtNO66eTw,1,10
ggjdeyeuUVcNmBkoEXA13g,6,16
nlbZs9GkO_ZJk3qg9ZBSxw,2,11
o-OV2LkJxpcCHmI_d4TZiQ,6,19
xfk9eY8gmwn8qsbyd-W6lQ,5,12
iw7U-ZLP7Kp1gpNdCIf9Gg,1,16
GzWiVvE6JDdBNowNVshItA,5,17
-4A5xmN21zi_TXnUESauUQ,5,11
wz3aHVA_eaI1tdIOzEuA3A,3,8
4DtuaWa6BdfQGoIyVHRoBQ,5,13
Te_i6EWlOJVdQpuELBABhg,6,12
JBCBlVaHfZUZrq-lQfryDA,4,12
9tzh2vfZh5a7dMCDI4g7Jg,0,15
RQaQiRanZocObTLUujQ9bw,4,18
9FJ9A9eiss8QCJbcMpZYNQ,5,12
fQR9fI8LxUCUidXYgzWPtg,0,10
tpJjVxyor9OOQfYgvAtdRA,4,12
e9SH226is7aV2KDBOEnOXw,5,16
SusbeBODKBldIQdrmKFslQ,4,17
6cjlpYce-eaE7FILaaEFXg,5,20
won3i4Cpc4M8YnbWBHHUqw,5,13
uzQ3iC4snU6wXb2PF6kS7Q,2,10
WYk91WPklqRWuk9z9DsPDw,3,12
g8DDgeadYPdtGfkszQ60iQ,3,12
keoL72IRo8dUbXyQ4wfN7Q,4,13
k6Si433-EJrY4J7SZxsnjA,4,19
muM19LCUKOwsM3JD5ORZWw,1,14
aVBebzA7D9DpQ-JbiCxQNg,5,19
b9dv7Q0A8XcJ44zzTDJeYw,0,13
TpQMR-JFE5V0UPzTjjuwFQ,6,11
WcuL_R_i3vtL3VAENt7_Hw,6,10
9Js571dTqs43mkGbjjbUfw,4,17
v6Bttw81qUlZXYqJolSIhg,6,16
DAiOZrqXvO8C-9a4q5L8NQ,5,11
GTVneiUeIyRL8Wa_WmEQ0g,3,13
xVsxFJlEQ_L-LoJU1U8A-A,5,12
7Y7p1NHDj0iGQN7IbBp5jw,5,17
gQjTs4BDNYSu9oJhkEsssw,4,18
jN2NAKO5Rn5IT8udZ0imdg,5,11
AzBiUsP_TvPGhENEYuaqlQ,1,10
lPmKXXcXVYkug5q9hhX2Jw,5,18
ehy9Vy1BKc9shO74chuUAQ,6,16
lgWe8lSmcBk4Pq0kVI9-0A,4,15
-wymeGehHwL9ALaE_NFCXA,6,12
p-qs3em_s9Xizo8DCeP2ZQ,4,16
FUco3_g-dFpXOCPta0Xmeg,4,18
zndojwQUqZgdjqvKuJqMVg,4,17
YKOvlBNkF4KpUP9q7x862w,4,18
iAYzRvyBrSkJDu_XZ-E1zQ,5,11
ire64v4ZquitAVF2_KIPqA,0,15
QGeliKMObpVZ3jP89--ZIg,1,15
5Rtgv0oDqmKkIayIrjEjqg,4,16
Exx5ffvnmk4MrTyCkPRuug,4,18
YUV08PQk7Vk96r9Q0b3XAw,2,18
qPFeVWE6EgoPWEVZCU0hPg,1,12
8W79MdW4IsQbKZWSBx3cRQ,5,11
ZqRTX6qLmimh_dT07SqqXw,2,14
lFG6sfElHJ39-dAqSw56UQ,1,17
GNZuoHxehd_3Kej7eXj8iQ,1,11
LVgkwBHhJDWO8-BZC2l1FQ,5,17
qPUBIcIGebJfFKWJq14HnQ,5,13
644P7OVoMDP_9QBSICW5vQ,4,13
_DQemxJ8mjI0VfNMPd0O1g,5,23
Lnohr9bpCbHNsomazXDg-w,5,11
SaIX7eay0vV-FxGPqTk1yA,0,12
mAWC_dt8LaxTRF6sFXSxBw,2,12
rbiRLiFTG098z9JaK3Nshw,3,11
-vF04fhPCoSdqgIhAZm0wQ,2,18
AIN4FSq5ZM4Il5BzXzMNXg,6,10
pF7uRzygyZsltbmVpjIyvw,4,17
OoHWabV-ym7_HWlHeXTsVA,1,12
7_7fxuG9ESAFmx-AiMsJHg,4,22
28ycqW56i70yM_C0ejNv9w,4,19
X0BgAqHpP7rojPUkk8QWUg,2,12
WIcDFpHEnC3ihNmS7-6-ZA,2,17
dn2rubA4plfH63B6nOVioA,4,20
eHC_xNrT1SkJyC2oncJlhw,5,18
ESAm7dJIeS9CdWkgYASk8g,6,20
qrIObcWKK3jeC3zfmR54kg,5,20
6t45LYvhzncXIM5gpJxZLw,5,16
6tq-oJui3bsePoAFn6x-sQ,1,12
Bl5tTS0Tie3dWA2hWn53Jw,2,10
iXemrsz9L2ak1wDOI6dXOQ,4,19
IykF45RvqD14rudLTDoigA,0,14
jXLzmOjHQ7rV-zrX7myA9w,4,16
rlrSUtmUnM84AVb616Qy6Q,5,15
PdWe3jF9YEu5fWBiQXZIgg,5,18
GZNEPuEPqs7JIswUhOttnw,2,17
sh3kl5sfAhUwx6MlGNsftA,1,15
sh1-BzB29lIOA2qQ_PxN-A,5,11
lzS66BeoLL0GRn1KrlmmFg,1,13
22s5idshuEIPlEcf1ObbMg,2,14
1EnMK0EMcRJrzVtB-feNXQ,0,13
in-UZwg_LWh_CqU-JwBDrw,3,18
PgcuQvFl76bx42xIFyhzVg,6,9
FXLttunbk-KW--bUK5CRXg,5,10
WixkMVXXFCx-lYsr6JoF6Q,5,12
YFvPti5GZjoIj1RV0EBsmg,4,10
xT93fKSkismzy38eJOIFmA,0,17
5-X03Zc0nN7U5eoe8uFUdw,5,12
HLQUH1VAw4KbSV-IhxOPEw,4,12
svFHdh6ahq52dWxGqOMMsg,3,18
yyuy1kimJHK2RsizjvgUNQ,0,16
3D8thbL2D2c3qTMeYROAOQ,0,13
VMYZeFelWhQMIGfrBeSF1A,0,10
Xq1FtLSV54Spf-HfONc1aA,4,8
-SfUBPZcJ6uw2cVlc6dk-Q,2,10
802UUSJCMyuhemUh0ndmmg,5,13
KLaxBc83JnxyGf7GP7enYA,1,19
bxuKrGz1C4kXm_kjILdfAA,5,17
KnRRMCqQQqlyMphif6cTaA,3,16
F7s37asIo4JqO_-HPzVaWQ,6,13
hqfP4ovbIa3VIaaPFBeAyQ,0,10
cvQ1wNSFaBTzrxB5fMLc3Q,0,10
gBexinoctpKpwhyxAMZ_wA,4,12
2_2ZXkaADBIvzLc0avj8KA,5,10
NFICjOJG4AP1NQZHkW4AxQ,6,13
phe9voJ_LPAtqZaosM4Ibw,4,12
uJCH3sqVcqjOfLv3BB9E_w,3,11
IC8no-tIdDWgkYzb5d-Nvw,5,11
QYSBBLmZi-Cuw0sWzxgVVg,5,17
auDLpNQwm-WUdcHRnNYltA,3,12
reMYkuDhLk4raAviOFtvOQ,5,12
zrO-RPR3fSdA7sI-IRGWIQ,1,7
6GjP-FRibXc-I4YrsIYxew,2,10
ld9OqTALe6LRnHyFFThMZg,2,20
Iup_trO5wBDrkv9YjlU54w,5,21
RMcSaSsKiIRTO-OO-6kW3w,5,6
MIKf5qvfY7hBLGQ_8Ml8tg,0,15
z3zcsnK26QhC7TqDX73zvA,5,12
0eQbLuTmlkIzOF85LsGfsA,5,10
N0xJodW788eT7Dx0O-N-OA,1,6
tqDwpyCB53TiEIv915Tuww,2,11
8gJ-0SrGeUcRXgqZtrYLDg,4,15
LbLVO7yqAJGEQ1nK6rEvHA,0,18
uAIZtyGIC1hX4i3Ukmhf6w,3,9
smWlFMgNgfDm8ZUKGvx65A,1,17
Xmr6yd6z48OvgWCI88HQFw,0,16
wkpJsLWPizlb8M0_418Qpg,5,0
iELA6eREUgDVQrtLgYmS6Q,4,20
uvEnqpFIAGIA-Absj8Sz7A,5,16
uUgi_xMxJBkEpSCTyogl_w,3,19
lRew0HDz5BO-4fwWsMJyMg,3,11
FWAQk5GHVnWsVzTuL9F8rA,6,19
-Mf4I8Jr_Vly37Z3Mgf0zQ,4,22
5cdOl0IBh58CWW9lDGyJOw,3,15
JW6fDZOuUKtJyZGeldh0xA,3,11
O8VZStQqbwvHb8aayyTIWg,2,8
HQcrjFvx4y6T9Yt3JbhP8A,2,9
jsvIv9NRRBXdmCe8b88b4A,6,12
8lHJm7hAlfsUNbVb3YaSMA,3,19
r-iUs1HGwKExd1T2J5ez2w,2,15
XcwbN5fDlyl8qCttcdDGKA,5,22
E6dIiAqBWQ-7AjU5xlGhGg,5,10
LoXdUOe5O8ZTV2EImC4rwA,6,0
84FqEj70SuGW22I2l6SxdQ,2,11
sZwUrDST1fkLHhdn0P3N1A,5,15
GE0_TCcCbviNBQhtbNOcfg,3,12
G_2CWsU7GYwhNqptrLXUBg,3,13
aDHziRAigxuE6RIdH5csnA,4,16
DerMAlq9JZbqMuD0ZwbaSg,6,6
Y3cFaIPFSMOgOf7zsADMxQ,2,8
XHUYM_2okxGXLH-eeZreWw,1,7
lrSv_9iHCrbAFpPin2LcqQ,3,13
RwlkbvZXQTpCRAR9PGJ1eQ,2,18
2E5iuTckRcbtJm2pC1tIlQ,3,12
PlUIAROWvdsM0KQV7IIqqA,2,12
c2VTq-jTGaYhk8X4QC62zA,4,9
KvD6kCW5LLOMEkdCNzo_Bg,4,15
1zK6sQSyZlPJpzefjA-GHg,5,15
3HdzACRpLzwIipbNqZ1MBQ,4,10
Pectv4bzzUVs0FQ6HQjW8g,5,12
eIxSLxzIlfExI6vgAbn2JA,4,12
h9FN6mZLHQQqVrF25NPmWw,6,12
gKxOZvQTTd5hpFa3r5igGQ,6,11
GLzndPnr-2iDKv5uzdR5ng,3,13
eGevCRobYnA_HSj60sEWvQ,4,12
DIE-uibTyNQscPC47tbFJA,1,15
0f1oltdXd_3elbeLPK49Og,2,11
NadvCSdVDPx2K3z0827H9g,4,16
-xFO1E3OiDMmdqdjwUM_DA,6,2
lk-6NXfpSgvNw7zm0xtUVw,5,18
eUmyEXmaBJO8PTtKooko4Q,5,18
uAUwNm5ZaM_sKKqz83iz7g,4,20
BmElzV6FNKvt2R7rI_gfvQ,5,15
x5Mv61CnZLohZWxfCVCPTQ,2,10
SOMIalSJTUb2yGCe4mhg-A,2,16
Mppd8C2_k4MuYrRweweOWA,5,23
s2dVxoxY9WT_ggEXr_FIiQ,1,9
u_5FYM0uuu3v9q1laPDnow,6,12
iVtOE7_UGPsxiioGc034tQ,5,17
8o-NLKy_XfbJtqljX9XLCA,5,12
BBt7Mx9CbhTxJo88QGuErw,4,20
r4ggW7POeNX0ta6spkT4Kg,5,9
Xo9Im4LmIhQrzJcO4R3ZbA,3,11
VYUfIfAlU1KuYGC6ITRY3A,5,18
b8S6T3wudvaj2OL3FxG02w,0,19
CI3ldLMcWLJhjAOxY3bv1Q,4,18
KIgkwPEOxbfdeCk0ltycOQ,4,18
le1IsRLrTq2Xo78RyFpsnw,0,12
-3WVw1TNQbPBzaKCaQQ1AQ,4,11
5ZTMM-MV5oXpBEYyr-4NTw,5,0
I0F2Gj5mUjKlidYjquqX2Q,0,12
5nrEG6lFlKfr-OluekbsTw,5,18
EbqMsiVbaF8AyHwDfYgj7A,2,7
bp8vXJflCf8e96z8sTJSHQ,0,8
s10bPHjLAK5bvuK1_j3GsA,6,18
N8xl5Wroth6Z-JZlJHQwPw,1,19
vZDbnj_shv76Tv1u1R0w-Q,0,11
eGj1NnvbIUVWgDYQWEOwQg,6,10
wY0p2Anm1k_FlVdxvf3TnA,5,14
0db71MbrvcJnyk71COCJBg,6,12
trAvQPp7gps0Btk-2AmLpw,2,11
2aqj3YiVnZ3FKHDLzlstpw,4,13
mYllxK_W8coErrA1Vbf-yQ,0,8
_CIodPGuvPP2khYkDk1jKw,6,21
qkX9CmImtW97GHmt9NXKog,5,11
wDZiLz0A7CIXoBqSjFRMeQ,4,16
jtaJMynyPb5NaBZMjEaJOA,2,11
CQHKoO91ivQJ9hFDCFdSSw,5,15
6lcay-E_ssmzpGanKbColg,2,12
qpnzXb14cWo8uxkGfKLJSg,5,17
z0qfX0IAtQC4uNsMSgouqQ,0,13
XWz_GDu8kFxy0Oht6WfmDQ,6,9
tBpcKHlBJTwRLq6Q2gv1KA,2,14
Uj59qeEbO1cls-M5EkvLxw,6,18
AnqXhbdkHHimMBR3UMS1Jw,6,17
VK54dQNl1VlwtDxjTocxhA,6,17
pvMeUi5Lw2O5vIXg9_EvDg,4,11
zoHCkEiIKfXiLTKUqKEojQ,4,18
SiwN7f0N4bs4ZtPc4yPgiA,3,18
QLW9Yc9PCQbvnI9Y-ox88Q,3,12
CFuzIBaREsa0nunnI_FFYg,5,9
JLZdv8wgqgQuDRoD8e4duw,4,10
VDEaaZcoWAZee77SdF2y0Q,1,12
Hxo9XLktuI4_cAPNcTuR5Q,4,13
lquFtAcCRSpNYAN1qlxWhA,0,18
5kevdltziIYtYKWcznvPiQ,2,12
-_R8e87VykfxZxRz8Sosqw,4,15
DAOoaurZxekzu5ZrYAT8gA,5,15
f0r2cRmzX87idgVqpSC9hA,5,8
U9iWs_XQ88IEj_Cgawyz4w,1,12
4t-W81Tpt1OER_p3mIgMDg,1,11
z2YTaHtGod3i3BBbKiMNwQ,6,10
pkhWmQTUkH_KKWVzr3Zq9Q,4,12
sbD4f8aOsXZ6PJYh1kN4Ag,5,20
A0hxl-YmCYYn0j-X614fQw,5,16
ht17atGW3tP8dFeiJkXI_g,5,16
sbjb1qNUcqQomJvcgPuJCg,5,19
7AHd-F65U_ikSsHxhIaBQA,1,10
o5a6PDMzyyaFh0A57lRF1Q,4,12
7YPQDYBoeR7ThahECMGV4Q,3,18
1ZrdZA3vqoILZ8DQU0BJPA,1,16
z1Zn95ZqohJJlcmQ6zzSOA,2,10
QdbZyl-LWFS54u93Vjd5SA,3,18
Jlih7uC9Bmq8vvtcypSq1A,0,18
hPh0OJzgJnjerwcDGIsnJw,5,10
GHYOl_cnERMOhkCK_mGAlA,5,18
VNAwZUh2pLSAn9oGpYBC7w,4,6
DTFy9-NuZBjBEd9Zcoo94g,4,12
1cGZU2gDewDfEu-bBMZEgQ,6,9
_CG5zJAoNN6gszjhSyUcww,5,18
VNJMoQAzJFWBYclBOSDPOA,6,11
FHywRwdeksNsE8mGZU4PNg,0,16
vZBYSQtTbY9MaYu5qNuU8Q,6,9
Nz_AasmpsQ8MLSqhCTRVoA,5,11
NMiisW8V2YEd759ppZCIaA,0,16
2P8ZJasw3lS2oXL7gCOTSA,5,12
1z8GEz_Gr7qeBBuMp42WBQ,5,12
CrBsdxqOjPdnfsDxV89GJQ,2,13
sSiTG5DvIXRxFUiCo9H9DQ,0,10
ZygdCWMaph9cCKHbIoFZxA,4,19
s5JumTmH56kriZ_7BpNFvw,0,12
jRZazIxas2ZyKnkFQgMKtA,6,20
L1ljYRhwTN4-2bJ3HUBzgw,5,21
MJBkq0blIF7qbbxn4AJTzA,3,14
B_fVPPUxw0TA9TfT5NB5AQ,3,17
EkJSw_x0XVo5ZTtFacRYiw,5,13
qb1o61d_qrwEpxAm16dZCA,6,16
KBKDl08flVw1AqvM5ucVpA,4,18
-kVXDEqGHOWKxQ3EhvFgVA,2,11
jWzSdxU0IkIAOsT2Rubedw,5,11
-5EWgRkudDlcCbQSIL_twA,4,11
F-HBLqU3Kvs89lkQ5CjLBQ,4,14
Q-dsvMlhEr9TgvX8FxW4uQ,2,11
oHjoahzL5F0m-OGDQouEGw,5,14
2JZv-P1lDKOPKvefQlYDEQ,2,17
kwq3bK7BzPKLwXKqVRztHg,5,16
yggyuN3FV_NiQCKfvN-b-Q,4,10
Nu0_tUBN6R9Oc-YsLVFNJg,5,12
1v5Z101rbtRumsQTcm-GfQ,5,9
En2GuQV7FoOGHhXX5SMEBg,3,13
gWQlTK3o29rZGlw2YLUnhA,5,14
b3mfNkad2uxdlKLrS3hDCg,4,18
dZ7915F-dAKPJZQJwJDSVA,4,8
JHUcIssf3crggsVxfQ8q8w,1,18
jqZKv-7F54guDLalXEjHxg,3,12
0EE3BohGb4lxWRnHLiqNnw,5,16
x7M9x4AqyC-oYk0rajrOWw,3,12
WorzvsB28dlSnCyuNslSdA,5,11
MSRsILVe_vky_Nl53Kj7NQ,1,12
aj5ul23EPfTjCK0P08k7bA,5,13
x-QxnXWvV9m8FNAeIsnoFw,5,9
HghAgkxoEpUNZNQbAY485A,5,18
EOCQ5E0lakUyBvUH0L9--g,1,10
